,Ajay.png,Akshay.png,Aman.jpg,dalama.png,dhoni.png,hitesh.jpg,jack.png,modi.png,p1.png,p2.png,p3.png,p4.png,p5.png,p6.png,ravi.jpg,Sachin.png,Salman.png,trump.png,virat.png,vivek.png
Sachin.png,58505.01514400283,49010.02508671058,87068.93266831746,61910.91554806793,111691.27200457518,66192.64532408415,55330.62726013505,88777.25978537522,68775.92424678856,65348.313084577785,58760.25565805513,82879.16410051443,59287.6064536257,49292.8561355497,68736.17786871773,0.0,60384.401826961905,72497.54431013508,70607.11146194837,59015.80956828433
Sachin1.png,81461.9309064056,68685.33550183766,84937.26135212979,82722.18672158032,103372.51885293306,76620.79996319537,79053.22236948978,82488.43868688509,70016.3350083393,75490.83421846655,70197.47486199201,88279.42200762304,77544.099898058,68117.13098773318,78446.51091030116,64860.9331724421,72480.96853657516,78739.55845062887,75916.4568259083,77588.51870605598
SalmanKhan.png,69868.56401129195,53372.40132315577,75480.62870697356,63882.367880347076,105938.2579241324,78800.28027234421,75966.66620959486,88662.46469053294,71119.53425044345,44829.409933658506,75466.75843707612,64242.596725225856,69298.22144182345,56632.92568815424,46736.23491467835,60384.401826961905,0.0,62517.326342382876,68587.75678647029,74009.87076735102
SalmanKhan2.png,51466.26771002537,54351.49002557336,103029.46288804965,59642.0025066228,139665.63728777383,78298.05831564407,73974.22941808857,106237.01218501959,91274.0359302688,76387.49532482395,80534.88262858524,96843.52244213343,68066.98431692123,65307.10692566315,81006.17812858474,54122.375677717624,68328.3167142291,78697.85770908889,91659.2903638251,60231.80465501594
sav12.jpg,112877.39667887456,94869.76405051295,75201.77481948149,101031.78168279525,61109.88083771723,102550.77871474209,91388.48601984825,63064.026615813236,57405.40302097007,92898.00265344782,70078.11806120367,92432.91381320833,89077.05377368517,76566.81739500473,91342.70785344607,97075.57411625233,92466.87132157116,102329.57081411022,81736.44539004617,101957.80303145022
trump.png,76503.68784575029,74437.56019644921,74586.0236706583,67313.8085462411,109926.70802402844,84880.58428168364,86358.1999928206,85432.59116988083,75587.06270917002,61017.27835621645,80037.44246288732,82399.33547668938,76670.3539837922,64244.2669270963,76620.94587643773,72497.54431013508,62517.326342382876,0.0,69650.16706369052,76794.19898664221
trump2.png,79446.68231587774,74194.49621771146,68533.85799734318,68054.20893669987,101951.08514380806,74557.3287008058,80676.0000805692,84374.55007880041,71020.96835442333,55444.912471749834,76458.80437856716,72793.33360961016,68697.71337533732,59091.55885572828,78800.14465722763,71926.51604241651,65995.6526750058,65448.031360767454,63297.647705108284,76769.68042788768
viratKohli.png,83938.50672962917,77295.11240693036,62497.983975485164,78979.81750422066,84776.224597466,82766.44264434712,78902.78311948192,71767.04035976404,55695.51686626133,57116.489335392456,64926.72215659743,74087.73282399726,72399.64067590391,56038.12413883962,79532.00409269215,70607.11146194837,68587.75678647029,69650.16706369052,0.0,87188.08535574113
viratkohli2.png,95695.74464938344,86354.40916363217,60033.9454392263,86096.20072337687,75445.16610757777,92830.26075585482,85353.62555861351,71327.362197126,58318.06770632923,60213.07730053331,74781.85975221531,66928.95950931853,85441.7708266864,67430.34446745767,83617.93326195046,80810.67328639206,75095.45845788546,81954.93423827512,49354.59105291017,93792.28404298512
vivek.png,65843.43049993675,58851.85006437776,82819.81954218447,47642.1513682999,119622.98455982446,69098.11098720427,61556.60489338248,83023.53572331162,73920.67439492147,77274.6396691696,67050.5656799404,92292.5452948395,64463.65675324353,56488.24988437861,78338.12676468592,59015.80956828433,74009.87076735102,76794.19898664221,87188.08535574113,0.0
vivek1.png,131431.60261900484,119977.53802691569,71591.53089577006,111508.12731814664,89207.14487080056,123250.7275150942,119746.4940321845,87097.65092699113,96362.19301157483,93335.04269565639,114418.16357117431,89189.82239022567,120878.75697160358,102506.22939119358,105745.19792406651,127347.2130515623,106324.24883346226,106906.26995176663,97228.6126045209,120875.63461260503
