,Ajay.png,Akshay.png,Aman.jpg,dalama.png,dhoni.png,hitesh.jpg,jack.png,modi.png,p1.png,p2.png,p3.png,p4.png,p5.png,p6.png,ravi.jpg,Sachin.png,Salman.png,trump.png,virat.png,vivek.png
Ajay1.png,814.7459737800227,934.2381977693584,1005.5152935570667,989.0353810217285,796.8324744381833,858.4590773346449,346.22536361676424,804.3276684846297,866.9867356029515,1123.4148878274523,1533.6567494638791,1026.064328098386,1050.7525832350543,587.4861695399745,712.0610900819019,685.7134958656111,1035.4646331710574,785.1407558378563,711.7942187103597,583.045461526237
AkshayKumar1.png,432.1180382685774,733.9659352552885,373.3296084057371,533.3554173986478,671.5571485594892,417.04437087539304,578.075255954025,379.469364261191,929.9155886436374,814.8312751801512,1546.479547991487,970.1551440527909,917.5597985524203,808.5820953158047,548.8178196536315,552.1421884680617,834.7466695507704,588.8344345797308,742.7684771542608,674.5116794709834
Akshay_kumar.png,519.6373854397274,0.0,479.9270736880883,585.2777072372204,304.30083484522925,376.5288968655609,427.6751176596365,335.23871956596133,753.8249037055983,867.9539037558901,707.2955558937824,692.0520340192986,711.4021409740654,586.7572112754326,455.7927082405016,,810.9630160710844,554.7512954256653,514.1108686890452,582.4122321943958
Aman.jpg,591.9535426713784,296.44561324978366,0.0,631.2329150358618,765.2836050636583,683.1405295033244,409.6156708019288,601.4066812962003,862.4436265634523,688.8091021021838,1257.3014767913915,775.2193184605673,640.5138533704244,719.7826036504039,546.1986899914559,438.6376766782007,698.2721602442784,567.8820304638974,611.5521286827644,552.3848243315903
Aman1.jpg,195.56584332480983,92.85472869873047,263.21283946144547,370.9582148928489,242.99589030052252,132.15521283546263,315.7087315937777,205.13897866072708,580.6659908187739,410.1646063892528,921.6799906623736,360.5606806016505,218.12381647321948,,430.78068996861595,305.54050859859467,214.96278621279038,,421.5566417365057,518.5045815424727
AmanP.jpg,478.7118157856853,640.7152263404143,1090.164653175252,464.1185219691177,816.3093657982212,582.6705893504246,250.35973885166808,497.4907024833236,874.7479677627169,1385.9862917315047,1397.4269181781926,751.3567815813232,540.368391223354,754.9470140681951,460.05869371801384,419.84520918187764,561.0392090700735,384.63099190844497,703.9033965694078,665.05638497847
Apman12.jpg,672.2477283444022,582.7220631307501,1130.2017571077574,809.2113393690145,874.7119459515355,553.166334278565,671.6636101349155,759.3925227212735,1227.1454716103315,1159.690484736571,1647.7524099693535,791.7821806439813,704.0078087048507,1028.082672973638,1021.1586543977587,739.6877813295816,935.3640961558671,713.6329746097258,958.4080487442069,614.7357131023093
bhaskar.jpg,482.82398038788745,406.1366748663601,698.2535291611902,689.3881341719197,937.5670760176364,527.8389820492974,828.8479979239505,845.8297534563553,889.0376764554925,1177.4761242894174,1155.565224460902,706.0432030482249,992.1693424480109,1121.3580993834235,789.6271372314192,608.0419313156912,822.232942239432,492.990871062337,770.4907500077078,556.3982367283471
dalaiLama.png,516.52687263347,261.96946190762264,527.3385981619806,0.0,386.2991048408983,574.977382888663,293.1364869712508,700.0728506438506,459.6651022117149,865.420145155406,654.0412749031508,745.0093906908105,686.6381883479017,382.8394001671946,338.514399017988,156.08651733398438,381.5402998700032,647.4503838470893,466.3946914811997,647.7646143995139
dalaiLama1.png,628.6755988779058,587.3891346481406,631.9280030777741,747.3165277569624,678.6501378307572,485.8785863913472,469.03092278888636,419.2517085348946,722.1897209448393,1016.7379258986325,1165.653457763449,741.0047224551486,662.6303656082613,668.3726565232774,393.49078435852397,533.6290966241565,659.7264571274366,578.648411137449,558.7691864798381,910.9873790614134
dhoni.png,635.8301712436875,331.5463766658291,970.6044659797701,381.91491301176563,0.0,455.1230654093907,400.0512516721303,582.1520357365413,805.270129907623,718.9589702487217,1122.9194127306453,866.2765139938201,773.1422860466132,534.0692868542922,653.5380573411187,345.38674429818326,932.3363192394806,489.2341030016383,749.6812715735554,551.8342222157736
dhoni1.png,391.92984397328235,717.414092696377,883.8812026479218,690.7770977959728,694.8661714294366,306.7148546832761,468.44957021559577,622.9855530596025,864.6924315276394,905.976819995517,1578.0503824760617,891.5564954508918,684.0124153939813,647.0602892675552,773.9257212288162,545.3466843701223,677.4296886709044,914.9606628207292,696.5572491502151,546.9899443163441
dhoni2.png,751.52510681824,837.4699975890411,801.4530543818207,802.5827100191939,895.0027853572518,669.1472135914897,661.0468892951467,795.1207438754677,848.4509363923123,1103.3811684151456,1311.8974831946423,945.71770482387,860.7787162956383,924.2272523463944,806.8153361662792,715.0566448703689,975.4419529169629,815.3851943397241,680.7510592075339,772.1936193685897
hitesh.jpg,643.9099309095868,590.3194040028611,694.2477924335055,548.7112117893505,829.8584311222039,0.0,480.3675619602726,698.5284517882217,994.0010003874734,832.6902235778077,1570.6565495533966,771.9909221513669,447.81022843290623,854.7081482270279,599.7482805571341,717.4684688115458,629.923020288041,725.4791543560565,569.9921144270389,724.4259781815615
Hitesh_left.jpg,816.8194418372505,465.27518275285104,519.6585523688531,700.9151100983668,858.9452760646993,492.52817810605364,623.2407220469456,672.7087071295387,1115.5541194447974,744.683824183493,1571.3093353837148,826.4278487609089,1077.8427536354893,1025.1453589499085,475.0820959977168,640.6168878799884,527.0208874112209,614.2002907790031,730.3540210408424,529.1294779502998
jackie1.png,691.6632115742781,352.52801036412,288.5186316694538,547.7882769303022,433.46740163237786,393.02798818676763,879.8323679152471,511.43327433805604,587.7754674831999,490.13466707485964,1019.3375360650223,450.46309271235583,573.2530088780369,517.6668815107802,402.0074572359191,256.58721923828125,744.0631725018577,425.03411850201326,247.32771698046625,607.9473715793296
modi.png,486.04525351588364,576.9116103857389,621.3573816404507,608.210486195803,819.3381406030989,267.74988406230773,508.66786764021066,0.0,888.2184349715352,702.8826301734338,1284.8007733943125,791.6173383381854,939.6052450941384,699.1258919897919,620.6891314763881,567.8609015920422,604.0182178833753,505.7687290573998,647.4557898667687,626.8524482795485
modi2.png,243.4892120361328,614.4501597261745,262.0286234521749,645.617545986047,519.8855717330403,143.0349578857422,,652.7580032733755,510.3900491929412,676.3704523030217,823.3498772200774,432.67425419548704,799.7355735554551,799.9618865518593,530.4403720128995,397.4003127817862,611.6167109187004,434.7286589211649,449.1001991924978,416.50088979885425
perosn6_left.png,,333.1951412777285,204.42847804326226,,254.24397462217942,153.31666564941406,,,326.78279764830245,397.9673412293547,307.5613739153343,360.4594250818481,319.2960949484499,454.46342839118466,337.62108802581275,327.0229359666139,216.9423892498525,,126.45156860351562,172.15109252929688
person1.png,148.56985473632812,456.44385758593813,396.5602084241503,249.79391479492188,415.196339548741,390.44716403841784,,,0.0,608.0164655100424,541.659479161097,317.27275535562603,,404.311762378259,502.98309835934856,391.2710102596821,341.3546623101266,,415.56467771541816,
person1_left.png,259.80377197265625,261.3771182652386,312.79545925782014,466.1008369672697,,82.81304168701172,440.0636461590828,423.60240897542064,428.2242438479225,,501.4718308035546,531.6681402079945,371.864227845238,378.2115875120312,145.86981201171875,412.7251054029937,,298.3119201660156,515.1524000284938,201.2610321044922
person1_rightview.png,378.0661286481548,185.95698671321455,373.4474596328746,,,,375.11198010944264,378.71359892490386,635.067715341909,125.1439208984375,553.4491743252768,483.4211382313145,242.96707153320312,518.6039051204389,329.2901435045295,,,265.7969055175781,386.31203778735346,
person2.png,,410.27916614856514,446.77174449986626,,647.0672406297575,216.51097106933594,,227.04844665527344,250.46956246773232,0.0,493.98885839567834,601.9460123859901,390.9539493233331,571.9545366175263,632.4270802422043,455.6775070056937,497.84535816129386,154.46682739257812,432.6869614480868,463.13174127650257
person2_leftview.png,359.6831937591322,361.25337484831243,315.56774247334147,398.5498737507208,274.0711669921875,324.5828095391923,362.7698984732682,335.3848549854731,622.237895433159,491.30745021002934,811.7850807583696,421.14249158029554,487.36230233589293,377.5195450775758,,261.208726356366,473.98311861534904,342.83814960695685,98.4276351928711,188.7193610516218
