,Ajay.png,Akshay.png,Aman.jpg,dalama.png,dhoni.png,hitesh.jpg,jack.png,modi.png,p1.png,p2.png,p3.png,p4.png,p5.png,p6.png,ravi.jpg,Sachin.png,Salman.png,trump.png,virat.png,vivek.png
Ajay1.png,102.61698,104.73908133333333,107.29129333333333,103.35345333333333,108.63377333333334,101.406316,104.352884,105.70343866666667,101.61494666666667,101.30462533333333,104.38089466666666,103.28822133333334,104.48069733333334,107.07067733333334,102.159656,108.01493066666667,101.04925066666667,99.98062533333334,102.618748,105.62086533333333
AkshayKumar1.png,101.50845866666667,104.660504,103.39747066666666,99.91915066666667,105.43685466666666,105.39161866666667,105.316544,105.21778933333333,93.19985733333333,102.326328,106.91850133333334,98.42940666666667,104.77670933333333,107.94824933333334,102.41074,110.36117466666667,96.09712666666667,100.29819466666666,96.278312,104.96263466666667
Akshay_kumar.png,108.79524533333333,0.0,106.18248133333333,104.291092,94.85832666666667,107.78638133333334,104.13824,107.62466133333334,108.74310533333333,106.91937333333334,99.08670933333333,100.91522266666666,100.39402666666666,100.47983066666667,106.38152133333334,100.01284133333333,108.54208933333334,109.20290133333333,108.550488,106.45201066666667
Aman.jpg,105.96915333333334,106.18248133333333,0.0,106.69914133333333,111.97262666666667,104.82201733333333,101.627244,108.63404933333334,107.90632266666667,111.27162266666667,110.42196133333333,90.869144,109.46824666666667,105.88937333333334,106.14238133333333,105.57388266666666,108.40405066666666,105.82338,108.193004,104.32624666666666
Aman1.jpg,104.01413466666666,101.07155066666667,109.995288,102.410112,96.294784,107.307092,104.61034,94.89843866666666,98.15854133333333,103.04800933333334,107.79273733333333,110.54794133333333,99.93567066666667,102.78521333333333,105.18885866666666,103.747664,106.85318133333334,105.562988,105.197052,106.27722266666666
AmanP.jpg,105.351372,105.784244,78.18926933333333,104.78953866666667,108.82301333333334,104.374956,103.71666,109.183932,105.129064,106.030548,107.11112933333334,95.52507466666667,107.28611333333333,106.13476533333333,102.76978133333333,106.36541066666666,106.96251466666666,104.80302533333334,105.08877466666667,103.50383066666667
Apman12.jpg,105.05063333333334,102.27272933333333,106.09036,106.99495466666667,104.800984,105.88776133333333,103.63954,104.01831066666666,103.77440533333333,101.774028,104.88475333333334,106.92687466666666,107.11541733333334,104.59988266666667,103.315024,107.457936,104.63701866666666,102.83782,103.40631333333333,109.30299333333333
bhaskar.jpg,107.54230933333334,107.16000266666667,107.56755333333334,106.87272133333333,110.67280133333334,107.65526666666666,106.87676266666666,110.95178666666666,105.00061466666666,104.61505066666666,104.38278933333333,111.73242,105.07686933333333,109.604492,108.331156,102.05622533333333,104.70563866666667,107.58754133333333,106.640416,107.608864
dalaiLama.png,103.67924666666667,104.291092,106.69914133333333,0.0,109.45774666666667,105.25120933333334,104.509564,102.73386266666667,97.55370666666667,96.87035866666666,108.24389466666666,103.15379466666667,101.34640666666667,107.85530133333333,102.63924533333333,107.024288,97.94662133333334,100.05814,99.56708933333333,101.65759333333334
dalaiLama1.png,105.814624,106.36817066666667,92.89772933333333,106.54487866666666,110.27396933333333,105.65088,105.275376,109.586664,106.65179333333333,107.68144,106.96639466666667,87.02468933333333,108.08000533333333,104.64977466666667,103.33932666666666,109.20627333333333,106.82706533333334,105.55601066666667,104.91478133333334,104.536672
dhoni.png,108.52228666666667,94.85832666666667,111.97262666666667,109.45774666666667,0.0,109.98431866666667,109.37491066666666,105.27100933333334,113.069856,124.477068,108.40130533333334,129.482552,104.57912666666667,95.86201333333334,105.42482133333333,114.31844533333333,103.48842133333333,111.34555866666666,112.78438533333333,105.954052
dhoni1.png,109.95223466666667,102.40045333333333,109.73733733333333,106.86929466666666,95.77023066666666,109.29318933333333,108.70373066666667,107.91990666666666,110.34895066666667,110.188912,101.87638133333333,111.41152133333334,104.68290666666667,104.12578266666667,106.23172133333334,99.69930533333333,110.701068,109.36589066666667,108.80173333333333,104.44861066666667
dhoni2.png,108.4095,96.60295866666667,107.95870933333333,104.228664,94.042336,108.24097466666667,106.334932,107.64879066666667,110.16219733333334,106.85384666666667,109.75954,110.04690666666667,103.49261466666667,100.13135466666667,106.95004266666666,106.35193333333333,108.741136,108.84192933333334,113.31922533333334,105.36335333333334
