,Ajay.png,Akshay.png,Aman.jpg,dalama.png,dhoni.png,hitesh.jpg,jack.png,modi.png,p1.png,p2.png,p3.png,p4.png,p5.png,p6.png,ravi.jpg,Sachin.png,Salman.png,trump.png,virat.png,vivek.png
Ajay1.png,0.4843341577660229,0.4803838187236448,0.4117540667783091,0.47924310370587186,0.38455409897297405,0.4210619306201448,0.4734772362074097,0.4304920520594221,0.463796277690739,0.49630170325181405,0.5242449911912084,0.39425843884197137,0.5049468458291422,0.5323785163459104,0.4344785996333989,0.4948903938039263,0.48046349978490593,0.441273517468081,0.42537091101678143,0.4398158843013953
AkshayKumar1.png,0.4325368032488711,0.5055965700454553,0.5417618863198633,0.4913928889116664,0.5168574721859698,0.48285891045855794,0.4636738919913563,0.5455985459488455,0.6214900919640566,0.5812820407069705,0.579926298628927,0.49026196838790126,0.5238848972594726,0.5876829432680707,0.4911276438632751,0.5097257470647664,0.5686938831195913,0.4842084031012521,0.544373430415953,0.45310069599045844
Akshay_kumar.png,0.48435445383511794,1.0,0.5107039290809248,0.5302130897427627,0.4830788667567483,0.5257758704963068,0.48449177490750084,0.5365996597784571,0.6032400061914207,0.5661910312829475,0.6473664059116172,0.4735342740284844,0.5710987942019212,0.6378057478330547,0.5225816535157646,0.5961865308404495,0.5687990279143447,0.4495035796035212,0.5312341288448874,0.5193421004655833
Aman.jpg,0.4380120981448273,0.5107039290809248,1.0,0.560880467055789,0.6331775463320944,0.5976088571854895,0.5411706399959443,0.7057754808676536,0.711056477694285,0.6425197904686439,0.6563264175918253,0.5697623452057572,0.5661719913823493,0.7026893682245038,0.4729095288269417,0.5633285289657411,0.5575115459176072,0.5228640420911633,0.6491606478179317,0.5483152214306543
Aman1.jpg,0.5032526235320043,0.5728231509491846,0.7032392244443118,0.6209184594193852,0.6142099958165488,0.6190577327262202,0.56478791985057,0.7167340687838973,0.7516793002895251,0.6600419835992358,0.732255625714176,0.5467393450119575,0.6379444163429702,0.74781285846715,0.4960935957289221,0.6347729256430474,0.5912895973170972,0.5655065134100085,0.6662413628505579,0.6150283799167165
AmanP.jpg,0.3950913214096754,0.47061343312167325,0.6413194644807282,0.5044888897614692,0.5757491225029927,0.5124175702969429,0.476657764931502,0.6124407121156002,0.6249098191579002,0.571188093880537,0.592117643626793,0.5193122199462605,0.5200891117770962,0.6324115949205403,0.44859951349602145,0.5305705448296083,0.5099955458557113,0.49330726974149736,0.59306401378656,0.5005467169075238
Apman12.jpg,0.43906998717727436,0.4777360529871956,0.656979831068519,0.53931457151093,0.5526861668490822,0.5564884517672818,0.5206317179891237,0.6299162004277797,0.647874093734387,0.5901170525823342,0.6320527701476641,0.49026219961385276,0.5639682761398671,0.6522437720090811,0.4445254586769637,0.541834176315011,0.526377433893297,0.4897270690194986,0.5968904517253678,0.535818097330876
bhaskar.jpg,0.34978012734881697,0.3913023580736308,0.5644565247622374,0.42270370228670684,0.5240472863006975,0.4269496513737604,0.3579506588340924,0.5744115094489203,0.5667560195815535,0.5139359959140598,0.5154642219573581,0.46319134144089485,0.4656899501526659,0.5284745341334556,0.3832876162471204,0.4100318352846229,0.45362740154364695,0.4355283905007613,0.5330113243426334,0.4175380693352268
dalaiLama.png,0.5182454988980411,0.5302130897427627,0.560880467055789,1.0,0.43453674458153435,0.5630096644777556,0.518791715070093,0.5600954581455981,0.58673825650886,0.619541175240873,0.604487585995814,0.46042100243533807,0.5747331400032477,0.6513983472924215,0.4657630559232618,0.58835666060662,0.5608610206062226,0.5105806457290578,0.5465252338839257,0.5801967120574643
dalaiLama1.png,0.4623097496750724,0.48126968492959843,0.5796712723421786,0.5165266447715545,0.4909586329291757,0.5135764687571999,0.44655011172632353,0.5623715600731534,0.590758822414193,0.604608494824322,0.5721065291506663,0.4981956017406141,0.5239166227600276,0.6236917757354151,0.47472386400721955,0.5167692222465373,0.531867911844299,0.5069349220725872,0.5528486323757663,0.487668080039749
dhoni.png,0.37272525898471537,0.4830788667567483,0.6331775463320944,0.43453674458153435,1.0,0.48598474915777656,0.46670971386701626,0.6292705134513465,0.7022679774994081,0.5509734451573554,0.6517107812321017,0.5626885855859697,0.5266623335304768,0.6183562924264363,0.47192635039976555,0.5398716317524651,0.5305243090985834,0.4488408684046571,0.5849543804263039,0.45925548653106596
dhoni1.png,0.36392347234006056,0.43995351602565247,0.4903728321856356,0.41228332071565144,0.5140243855176209,0.41420077554444157,0.38536929452386065,0.47851861848814514,0.5422936639608718,0.48996656189576315,0.5146018987060905,0.4507321353362734,0.4604601071973546,0.5188701380932348,0.42093216872564765,0.463030496734452,0.4772603663076895,0.4071051981070033,0.4776304300928339,0.3878329541230789
dhoni2.png,0.43847072512421537,0.5524729575521148,0.5940300455658644,0.5393624206086216,0.5553178363357759,0.5513817113124326,0.5104936217735677,0.6119548826427322,0.6615254870368548,0.5910380713456788,0.6789355099683005,0.5120396301848069,0.5705290867730313,0.6629659357091223,0.47589431054510245,0.649025016687131,0.5358994940036895,0.45513167999619863,0.5860161146231947,0.5635091767872649
hitesh.jpg,0.44317583992895004,0.5257758704963068,0.5976088571854895,0.5630096644777556,0.48598474915777656,1.0,0.5379166425959807,0.5891392040659398,0.6254886062931093,0.5643873344422755,0.6352066025123372,0.45925386138783997,0.6019994046691755,0.6809346114900053,0.4471809902973487,0.5923279893526447,0.5086833667034532,0.4622555386503069,0.5565660142042588,0.573645508625377
Hitesh_left.jpg,0.4169854779901719,0.4875131739245571,0.5612475820276371,0.5367370499211804,0.4571794120301349,0.610499388391268,0.4465917573451084,0.5615513383325332,0.592530325613984,0.5327899264309436,0.578549049252943,0.433104284653287,0.5601466236488294,0.6168655092685092,0.418383155732628,0.5274915362813346,0.4917829978713916,0.45222925144527976,0.5409417130816198,0.5406671725819051
jackie1.png,0.5254421093809515,0.5560776117610945,0.48231200432909394,0.5311478546507292,0.4188733960402228,0.5573195622043399,0.5454061386877791,0.47603199461543316,0.5382851622311448,0.49431380065312663,0.635792831154787,0.37771081919052646,0.5629322270092161,0.6220299473193411,0.47732213755304187,0.618488503349341,0.4817817741439015,0.41941297937385935,0.4719065674596052,0.5243401808906378
MahatmaGandhi.png,0.46270193838406143,0.5101861256558862,0.5455541176633767,0.5678468330453207,0.4602173803644911,0.5541382976948975,0.4998175137146622,0.5560520712432245,0.622399387904735,0.5564753017704249,0.6254940169391651,0.44339970631638415,0.5488119179808572,0.6266843186376181,0.41364010789309424,0.5712032448056545,0.4984460912612313,0.45845287275948887,0.532381101305229,0.5753443249224718
modi.png,0.45374247282166424,0.5365996597784571,0.7057754808676536,0.5600954581455981,0.6292705134513465,0.5891392040659398,0.5266204328866365,1.0,0.7320431937965203,0.6287834639957461,0.7218944103912839,0.5499021093300187,0.6281807272382806,0.7149678129799619,0.48685489425883305,0.5749384182217907,0.5520930200140428,0.5243146874909024,0.6567797726959318,0.5700702434061515
modi2.png,0.3975594990037568,0.36785461106652373,0.33407635072529485,0.4004081195572842,0.2690553999792388,0.3796080240693272,0.3397632472519405,0.3320182965472264,0.35763470314534945,0.40574323751511776,0.39271612095900493,0.33198397828815523,0.40163785643611605,0.4106206750873833,0.32309910046026363,0.39581710892550703,0.38425808784071264,0.3820925725525217,0.34070359216216894,0.37288386622415026
perosn6_left.png,0.5547052649595553,0.6367485162164618,0.6863578285729907,0.6501128761324046,0.6053220303273221,0.6910662910823716,0.6226556628381753,0.7176648616633545,0.7805316263733963,0.6706268183396639,0.7937539750505654,0.5423581395493935,0.7162477013428271,0.839125143304185,0.5453179686352171,0.6917516079324446,0.6337490242735707,0.5633075099296171,0.670940130272379,0.6548247876251906
person1.png,0.4971785140268898,0.6032400061914207,0.711056477694285,0.58673825650886,0.7022679774994081,0.6254886062931093,0.5768756219803468,0.7320431937965203,1.0,0.6546472242878633,0.7955987530825537,0.5888834292747377,0.66575648275819,0.7648822636007104,0.5307806582953549,0.6432167778564264,0.6317033897378496,0.5377379771612725,0.6768446780099722,0.6089383628566438
person1_left.png,0.5042200035557723,0.6238650289521547,0.6971084888762326,0.5905745574103222,0.6770281437999138,0.6291637432543976,0.5926700472302309,0.7253977823773397,0.8461829393719977,0.6447378028366408,0.818121067018781,0.5674668134408165,0.6957253097698094,0.792443874178669,0.5515485238964493,0.647483041289126,0.636644318233006,0.5370932557614032,0.6765398115711,0.6074879788012171
person1_rightview.png,0.5008359706969803,0.6232207385092048,0.6799186962202981,0.5909285217392951,0.6645929458265263,0.6368056063317077,0.5957707256748679,0.7159394158505021,0.8002639225133037,0.6333513067749438,0.7992271913925559,0.5470394936354874,0.7036317832942875,0.7912447426810874,0.5544037124484174,0.6464108434452719,0.6166909530695446,0.5267719616850812,0.6570819867470367,0.5907313604206026
person2.png,0.5292662907048633,0.5661910312829475,0.6425197904686439,0.619541175240873,0.5509734451573554,0.5643873344422755,0.5152057858313099,0.6287834639957461,0.6546472242878633,1.0,0.6179690429015489,0.6693091354910421,0.5693482950917957,0.6870045221733091,0.5874277350551306,0.5998721209693364,0.7024937800056934,0.6075982708049907,0.650420665739808,0.5374775317481191
person2_leftview.png,0.4955123589273255,0.5559729850262556,0.6089798339505726,0.5827224936093776,0.5482324015697323,0.5621001615616092,0.5085972712100647,0.6084894009642553,0.6355934159416553,0.771395022484659,0.6077082996346466,0.6444813368806064,0.5914891774825293,0.648752552750812,0.5625361639156233,0.5984995173565822,0.6763824567159195,0.5683555224147789,0.6121139653385077,0.5263840446510378
person2_rightview.png,0.48853414318774696,0.5557309648341641,0.5892276949531684,0.570829656303883,0.5265719491751198,0.5753964730481675,0.524745162191966,0.5690328571555657,0.6036995206342362,0.7557073560534191,0.6100667719282084,0.60032207240773,0.564618191266464,0.6625287524902762,0.5712495005522102,0.595177426621179,0.6621487330613293,0.5431802566774812,0.5977967756856444,0.5126062126985423
person3.png,0.546836527596943,0.6473664059116172,0.6563264175918253,0.604487585995814,0.6517107812321017,0.6352066025123372,0.60326964406719,0.7218944103912839,0.7955987530825537,0.6179690429015489,1.0,0.51528828523415,0.7447852502368056,0.8038573622982671,0.5614100889147808,0.7161865258758157,0.6206302915940297,0.5334841328896702,0.6496062643030435,0.6423006660511087
person3_leftview.png,0.53192516730523,0.6027852337042258,0.6685987137059272,0.6157425758430178,0.6153113393574465,0.6443213881335886,0.5758824006698374,0.717302417973864,0.7566776992497003,0.6252549104145528,0.8171238361653175,0.5199334905074126,0.6924297483703723,0.7865227953863045,0.5131074905262795,0.704286532463624,0.5738550853198537,0.5433145642782748,0.6506245004067265,0.6493415335428698
person3_rightview.png,0.5273867349499247,0.6104671405992964,0.6465583822893209,0.594591172012535,0.5846532151732013,0.6612820902200891,0.6077647858109632,0.6819585675210866,0.7292569588140966,0.6150170321454813,0.8104647579011827,0.5083699293940648,0.6887659242761964,0.78858331847715,0.540302570874964,0.6908486427717135,0.5784706773673254,0.5249680030940481,0.6204347491572375,0.6282245560228011
person4.png,0.3755518709339062,0.4735342740284844,0.5697623452057572,0.46042100243533807,0.5626885855859697,0.45925386138783997,0.418407783018723,0.5499021093300187,0.5888834292747377,0.6693091354910421,0.51528828523415,1.0,0.46583632200370934,0.5635620095235399,0.47410562330889294,0.49299182910992745,0.5600254732363595,0.4749674334648702,0.5509989574403693,0.4454447713723538
person4_left.png,0.40632609814960524,0.5181741000741276,0.5038029517571145,0.47475643499946363,0.4954094759344273,0.5052078704886827,0.46280620616384566,0.5307846100088298,0.5881355095545154,0.5956225088913484,0.5466775054250963,0.6099740138308904,0.49730541870688927,0.5539472809345654,0.4818276254672953,0.49296246831775575,0.552799611160503,0.42890453551913515,0.49541185629150436,0.4372769216739878
person4_right.png,0.38093970910568975,0.4706926479491151,0.5502318924612076,0.460922794236293,0.5040276509995087,0.47990319655091795,0.45468420328591186,0.5239216531952456,0.5366346617688946,0.6420669422690255,0.5182319186093104,0.6915120462435818,0.4999511803585488,0.577115058116561,0.4962813584230422,0.47404344524727926,0.5584654160133329,0.4603904947773345,0.5294601131241392,0.4232731381201997
person5.png,0.4896038409534404,0.5710987942019212,0.5661719913823493,0.5747331400032477,0.5266623335304768,0.6019994046691755,0.5273106062097714,0.6281807272382806,0.66575648275819,0.5693482950917957,0.7447852502368056,0.46583632200370934,1.0,0.7168810631790751,0.5059173673128506,0.6032193529230312,0.5771714180641436,0.504717346397499,0.5720326596433134,0.5712820139440992
person5_left.png,0.4907215927029246,0.56559072633359,0.66371173539441,0.5845788384484947,0.619909918689435,0.6148382757281435,0.5612549636373334,0.710304477028297,0.7439851483263998,0.6140249565124524,0.7561566017824882,0.5350131210958802,0.6398217277997406,0.7381203324828193,0.487941579177436,0.6476482519930096,0.5623586103370184,0.5097409202287269,0.6429492927057339,0.6215077736543411
person5_right.png,0.460921634731398,0.5521014166909538,0.6271199312888212,0.5444323976912153,0.5638114362105996,0.6073972980839801,0.5543696483941205,0.6544181807554611,0.6816522319501893,0.5731420821519502,0.7336969248587893,0.5003872260864126,0.6685007767610316,0.7193312198789252,0.4900061026174902,0.6007775605190707,0.5370421675998016,0.4733388589625165,0.5920893036577625,0.5868486180426086
person6.png,0.5622482030486832,0.6378057478330547,0.7026893682245038,0.6513983472924215,0.6183562924264363,0.6809346114900053,0.6434089482961984,0.7149678129799619,0.7648822636007104,0.6870045221733091,0.8038573622982671,0.5635620095235399,0.7168810631790751,1.0,0.5769457881258705,0.7001378162228529,0.633818757111101,0.5549854643015795,0.6755313741646979,0.6507722197287281
person6_right.png,0.5666623938003933,0.6472383846643769,0.6936501113726105,0.6466590919341181,0.6185215683938878,0.6773596514921771,0.6379578508803606,0.7140686702489267,0.76027721997307,0.6827962955447906,0.8059387576995479,0.5560248938241222,0.7380351771009054,0.8670412845589673,0.5837365282981805,0.6960649754557977,0.6396643152686385,0.5588505205243708,0.6731090809616888,0.638446875146691
person7_left.png,0.44572903952267146,0.5456052321768051,0.6137273690273606,0.5206561495500939,0.5899820815301527,0.5779549309443978,0.5411999364767457,0.6316325653843716,0.6932227050703841,0.5565410054163782,0.6837923020965669,0.48540247668095027,0.5861030192582186,0.698835839450215,0.4768688026734906,0.5558855102899527,0.5261594194903839,0.46858492225781184,0.5762236225458514,0.5232504293131802
person7_right.png,0.45007925569611973,0.5545237210082418,0.6201510571801011,0.4942624054603198,0.630646886279494,0.6009536473215373,0.5485322540152249,0.6458047366454059,0.7037468904236066,0.5705916698835046,0.7162560327004612,0.5138070001141397,0.6022331783386388,0.7124718521408983,0.5071556101168965,0.5850061491268501,0.5373983006604217,0.4608851284746368,0.5957915049091097,0.5192713838553394
Sachin.png,0.512236798808689,0.5961865308404495,0.5633285289657411,0.58835666060662,0.5398716317524651,0.5923279893526447,0.5467308092385441,0.5749384182217907,0.6432167778564264,0.5998721209693364,0.7161865258758157,0.49299182910992745,0.6032193529230312,0.7001378162228529,0.5037632078003447,1.0,0.5632227515559249,0.4786780010118153,0.5872742918425171,0.6103488647775652
Sachin1.png,0.4402424367867972,0.5003676957187096,0.5295859528131017,0.4836528786472412,0.4935240785181273,0.508312430776708,0.44283336856005623,0.5629723856721933,0.5931817102419081,0.5376375833974432,0.5921269887394064,0.4375431715109036,0.5001783267628528,0.5802893359609633,0.43877422907828706,0.5599166643653849,0.5013233823614487,0.46198059801256924,0.5218534044484486,0.47540848720309337
SalmanKhan.png,0.49475997070200384,0.5687990279143447,0.5575115459176072,0.5608610206062226,0.5305243090985834,0.5086833667034532,0.4750315259441133,0.5520930200140428,0.6317033897378496,0.7024937800056934,0.6206302915940297,0.5600254732363595,0.5771714180641436,0.633818757111101,0.5938784532866656,0.5632227515559249,1.0,0.5654578967689958,0.5700393306260743,0.48946769049844624
SalmanKhan2.png,0.5776460764004907,0.5332429417524781,0.4603301201157696,0.6066183722299803,0.3791824041367189,0.5269782092939117,0.49869126877782294,0.4595251216262859,0.5173523548729065,0.5832875150163445,0.5724550866348109,0.4129012756948802,0.5744629020353713,0.6013051094581576,0.48196622502597264,0.6027595114541043,0.5683281279180387,0.49206151073961685,0.4753251291918907,0.5672258107243059
sav12.jpg,0.37564735717740777,0.49766243033649404,0.5901066490991367,0.4314874128884435,0.6190770396983404,0.4710072810020192,0.4557184255654402,0.6085508430953329,0.6466523744291608,0.531380867442518,0.627997630086738,0.5045057835581459,0.5229327354533152,0.623829702791327,0.48250662670621425,0.4973690108811924,0.5127979809003447,0.4312517699236727,0.5438656116096992,0.43375383445328536
trump.png,0.4543952411256051,0.4495035796035212,0.5228640420911633,0.5105806457290578,0.4488408684046571,0.4622555386503069,0.4031978738179799,0.5243146874909024,0.5377379771612725,0.6075982708049907,0.5334841328896702,0.4749674334648702,0.504717346397499,0.5549854643015795,0.45618366975691954,0.4786780010118153,0.5654578967689958,1.0,0.5107293368129354,0.4543918012926065
trump2.png,0.508661191546653,0.5288009916570869,0.6296804129269011,0.6109364671480574,0.5390517883376947,0.5732360215514843,0.4937728003869394,0.6273863767331498,0.640659444139455,0.7119533926688164,0.621709643374008,0.5660899811598515,0.6088146353638233,0.6757006635975531,0.5308637404278153,0.5841587056530897,0.6199472965439026,0.5774895415556874,0.6110622125516839,0.5615250979771721
viratKohli.png,0.4530963108302804,0.5312341288448874,0.6491606478179317,0.5465252338839257,0.5849543804263039,0.5565660142042588,0.4970032253634732,0.6567797726959318,0.6768446780099722,0.650420665739808,0.6496062643030435,0.5509989574403693,0.5720326596433134,0.6755313741646979,0.48787911930002276,0.5872742918425171,0.5700393306260743,0.5107293368129354,1.0,0.5398178252396602
viratkohli2.png,0.43980113727834913,0.505143056716488,0.6336312002321226,0.5166435880622935,0.6051529708908858,0.5265090004504459,0.48369829362402644,0.628146157052685,0.6643554515858212,0.6486074614518993,0.6172597637898436,0.5649079427084167,0.529388873192479,0.6456076348118993,0.4874871098432204,0.5488550092267985,0.5598202570691282,0.47771373902161346,0.6310450372870782,0.5007135663730058
vivek.png,0.47343136096278754,0.5193421004655833,0.5483152214306543,0.5801967120574643,0.45925548653106596,0.573645508625377,0.501931429227725,0.5700702434061515,0.6089383628566438,0.5374775317481191,0.6423006660511087,0.4454447713723538,0.5712820139440992,0.6507722197287281,0.4213828660649117,0.6103488647775652,0.48946769049844624,0.4543918012926065,0.5398178252396602,1.0
vivek1.png,0.4189564896086205,0.4841411450043584,0.6759798895454937,0.5135273635015748,0.6173322090572071,0.5163627726937204,0.46269640465002276,0.6353118572296845,0.6336773150918282,0.6793147792152813,0.5545859569364286,0.5891394398121405,0.4947305157120291,0.6314318932700836,0.49345450911692956,0.5002417772722302,0.562234690692191,0.510604489942811,0.6046626604755325,0.4582139114335137
